year;iso;mode;SSP1_noCOVID;SSP2_noCOVID;SSP5_noCOVID;SSP1;SSP2;SSP5
1995;SLV;entrp_pass_lo;28027.37354;28027.37354;28027.37354;28027.37354;28027.37354;28027.37354
2000;SLV;entrp_pass_lo;32352.99252;32352.99252;32352.99252;32352.99252;32352.99252;32352.99252
2005;SLV;entrp_pass_lo;36368.54364;36368.54364;36368.54364;36368.54364;36368.54364;36368.54364
2010;SLV;entrp_pass_lo;39365.65568;39365.65568;39365.65568;39365.65568;39365.65568;39365.65568
2015;SLV;entrp_pass_lo;46115.6944;46115.6944;46115.6944;46115.6944;46115.6944;46115.6944
2020;SLV;entrp_pass_lo;50672.30949;50764.16663;49735.5952;50672.30949;50764.16663;49735.5952
2025;SLV;entrp_pass_lo;56834.92457;56052.63886;55200.496;56834.92457;56052.63886;55200.496
2030;SLV;entrp_pass_lo;65414.53966;62083.11109;63797.3968;65414.53966;62083.11109;63797.3968
2035;SLV;entrp_pass_lo;76420.15474;68829.58332;75238.2976;76420.15474;68829.58332;75238.2976
2040;SLV;entrp_pass_lo;89280.76983;76777.05554;87879.1984;89280.76983;76777.05554;87879.1984
2045;SLV;entrp_pass_lo;103286.3849;85742.52777;100680.0992;103286.3849;85742.52777;100680.0992
2050;SLV;entrp_pass_lo;117618;95472;112677;117618;95472;112677
2055;SLV;entrp_pass_lo;132479;106592;124149;132479;106592;124149
2060;SLV;entrp_pass_lo;146211;118025;133389;146211;118025;133389
2070;SLV;entrp_pass_lo;172330;144455;149187;172330;144455;149187
2080;SLV;entrp_pass_lo;195866;175472;163515;195866;175472;163515
2090;SLV;entrp_pass_lo;216061;210529;178947;216061;210529;178947
2100;SLV;entrp_pass_lo;231928;250601;197481;231928;250601;197481
2110;SLV;entrp_pass_lo;231928;250601;197481;231928;250601;197481
2130;SLV;entrp_pass_lo;231928;250601;197481;231928;250601;197481
2150;SLV;entrp_pass_lo;231928;250601;197481;231928;250601;197481
1965;SMR;entrp_pass_lo;358.427026;358.427026;358.427026;358.427026;358.427026;358.427026
1970;SMR;entrp_pass_lo;488.3914255;488.3914255;488.3914255;488.3914255;488.3914255;488.3914255
1975;SMR;entrp_pass_lo;506.1121664;506.1121664;506.1121664;506.1121664;506.1121664;506.1121664
1980;SMR;entrp_pass_lo;631.1863629;631.1863629;631.1863629;631.1863629;631.1863629;631.1863629
1985;SMR;entrp_pass_lo;800.9418158;800.9418158;800.9418158;800.9418158;800.9418158;800.9418158
1990;SMR;entrp_pass_lo;1109.325988;1109.325988;1109.325988;1109.325988;1109.325988;1109.325988
1995;SMR;entrp_pass_lo;1589.021435;1589.021435;1589.021435;1589.021435;1589.021435;1589.021435
2000;SMR;entrp_pass_lo;2042.352563;2042.352563;2042.352563;2042.352563;2042.352563;2042.352563
2005;SMR;entrp_pass_lo;2290.205748;2290.205748;2290.205748;2290.205748;2290.205748;2290.205748
2010;SMR;entrp_pass_lo;2491.463638;2491.463638;2491.463638;2491.463638;2491.463638;2491.463638
2015;SMR;entrp_pass_lo;3237.029286;3237.029286;3237.029286;3237.029286;3237.029286;3237.029286
2020;SMR;entrp_pass_lo;2986.441291;2986.441291;2986.441291;2986.441291;2986.441291;2986.441291
2025;SMR;entrp_pass_lo;2735.853296;2735.853296;2735.853296;2735.853296;2735.853296;2735.853296
2030;SMR;entrp_pass_lo;2485.265301;2485.265301;2485.265301;2485.265301;2485.265301;2485.265301
2035;SMR;entrp_pass_lo;2234.677306;2234.677306;2234.677306;2234.677306;2234.677306;2234.677306
2040;SMR;entrp_pass_lo;1984.08931;1984.08931;1984.08931;1984.08931;1984.08931;1984.08931
2045;SMR;entrp_pass_lo;1733.501315;1733.501315;1733.501315;1733.501315;1733.501315;1733.501315
2050;SMR;entrp_pass_lo;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332
2055;SMR;entrp_pass_lo;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332
2060;SMR;entrp_pass_lo;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332
2070;SMR;entrp_pass_lo;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332
2080;SMR;entrp_pass_lo;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332
2090;SMR;entrp_pass_lo;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332
2100;SMR;entrp_pass_lo;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332
2110;SMR;entrp_pass_lo;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332
2130;SMR;entrp_pass_lo;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332
2150;SMR;entrp_pass_lo;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332;1482.91332
1965;SOM;entrp_pass_lo;3020.406756;3020.406756;3020.406756;3020.406756;3020.406756;3020.406756
1970;SOM;entrp_pass_lo;3583.017141;3583.017141;3583.017141;3583.017141;3583.017141;3583.017141
1975;SOM;entrp_pass_lo;4303.088625;4303.088625;4303.088625;4303.088625;4303.088625;4303.088625
1980;SOM;entrp_pass_lo;5524.724092;5524.724092;5524.724092;5524.724092;5524.724092;5524.724092
1985;SOM;entrp_pass_lo;5572.811484;5572.811484;5572.811484;5572.811484;5572.811484;5572.811484
1990;SOM;entrp_pass_lo;6373.938837;6373.938837;6373.938837;6373.938837;6373.938837;6373.938837
1995;SOM;entrp_pass_lo;4953.37773;4953.37773;4953.37773;4953.37773;4953.37773;4953.37773
2000;SOM;entrp_pass_lo;5488.027658;5488.027658;5488.027658;5488.027658;5488.027658;5488.027658
2005;SOM;entrp_pass_lo;6428.942744;6428.942744;6428.942744;6428.942744;6428.942744;6428.942744
2010;SOM;entrp_pass_lo;7683.495746;7683.495746;7683.495746;7683.495746;7683.495746;7683.495746
2015;SOM;entrp_pass_lo;9054.097404;9054.097404;9054.097404;9054.097404;9054.097404;9054.097404
2020;SOM;entrp_pass_lo;7972.226346;7938.226346;7975.083489;7972.226346;7938.226346;7975.083489
2025;SOM;entrp_pass_lo;7046.355288;6906.355288;7096.069574;7046.355288;6906.355288;7096.069574
2030;SOM;entrp_pass_lo;6406.484231;5973.484231;6636.055659;6406.484231;5973.484231;6636.055659
2035;SOM;entrp_pass_lo;6250.613173;5156.613173;6938.041744;6250.613173;5156.613173;6938.041744
2040;SOM;entrp_pass_lo;6815.742115;4539.742115;8306.02783;6815.742115;4539.742115;8306.02783
2045;SOM;entrp_pass_lo;8416.871058;4211.871058;11112.01391;8416.871058;4211.871058;11112.01391
2050;SOM;entrp_pass_lo;11428;4296;15736;11428;4296;15736
2055;SOM;entrp_pass_lo;17418;6171;23666;17418;6171;23666
2060;SOM;entrp_pass_lo;25373;8740;33709;25373;8740;33709
2070;SOM;entrp_pass_lo;47250;16751;59922;47250;16751;59922
2080;SOM;entrp_pass_lo;75842;30080;92927;75842;30080;92927
2090;SOM;entrp_pass_lo;109402;50446;133380;109402;50446;133380
2100;SOM;entrp_pass_lo;143806;78844;179603;143806;78844;179603
2110;SOM;entrp_pass_lo;143806;78844;179603;143806;78844;179603
2130;SOM;entrp_pass_lo;143806;78844;179603;143806;78844;179603
2150;SOM;entrp_pass_lo;143806;78844;179603;143806;78844;179603
1965;SPM;entrp_pass_lo;213.9899964;213.9899964;213.9899964;213.9899964;213.9899964;213.9899964
1970;SPM;entrp_pass_lo;229.1939948;229.1939948;229.1939948;229.1939948;229.1939948;229.1939948
1975;SPM;entrp_pass_lo;247.0859941;247.0859941;247.0859941;247.0859941;247.0859941;247.0859941
1980;SPM;entrp_pass_lo;251.9579921;251.9579921;251.9579921;251.9579921;251.9579921;251.9579921
1985;SPM;entrp_pass_lo;256.4940071;256.4940071;256.4940071;256.4940071;256.4940071;256.4940071
1990;SPM;entrp_pass_lo;263.7180034;263.7180034;263.7180034;263.7180034;263.7180034;263.7180034
1995;SPM;entrp_pass_lo;264.6419909;264.6419909;264.6419909;264.6419909;264.6419909;264.6419909
2000;SPM;entrp_pass_lo;263.3820008;263.3820008;263.3820008;263.3820008;263.3820008;263.3820008
2005;SPM;entrp_pass_lo;262.877997;262.877997;262.877997;262.877997;262.877997;262.877997
2010;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2015;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2020;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2025;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2030;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2035;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2040;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2045;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2050;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2055;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2060;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2070;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2080;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2090;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2100;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2110;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2130;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
2150;SPM;entrp_pass_lo;263.507992;263.507992;263.507992;263.507992;263.507992;263.507992
1965;SRB;entrp_pass_lo;10343.41755;10343.41755;10343.41755;10343.41755;10343.41755;10343.41755
1970;SRB;entrp_pass_lo;12737.17253;12737.17253;12737.17253;12737.17253;12737.17253;12737.17253
1975;SRB;entrp_pass_lo;14957.57079;14957.57079;14957.57079;14957.57079;14957.57079;14957.57079
1980;SRB;entrp_pass_lo;17085.49947;17085.49947;17085.49947;17085.49947;17085.49947;17085.49947
1985;SRB;entrp_pass_lo;18075.34388;18075.34388;18075.34388;18075.34388;18075.34388;18075.34388
1990;SRB;entrp_pass_lo;101286.7171;101286.7171;101286.7171;101286.7171;101286.7171;101286.7171
1995;SRB;entrp_pass_lo;53422.00794;53422.00794;53422.00794;53422.00794;53422.00794;53422.00794
2000;SRB;entrp_pass_lo;57365.33006;57365.33006;57365.33006;57365.33006;57365.33006;57365.33006
2005;SRB;entrp_pass_lo;73548.82737;73548.82737;73548.82737;73548.82737;73548.82737;73548.82737
2010;SRB;entrp_pass_lo;86262.82794;86262.82794;86262.82794;86262.82794;86262.82794;86262.82794
2015;SRB;entrp_pass_lo;104654.2717;104654.2717;104654.2717;104654.2717;104654.2717;104654.2717
2020;SRB;entrp_pass_lo;110273.6614;110114.2329;110626.3757;110273.6614;110114.2329;110626.3757
2025;SRB;entrp_pass_lo;119600.0512;118033.1941;122344.4798;119600.0512;118033.1941;122344.4798
2030;SRB;entrp_pass_lo;131692.441;126367.1552;139653.5838;131692.441;126367.1552;139653.5838
2035;SRB;entrp_pass_lo;145500.8307;134138.1164;161464.6879;145500.8307;134138.1164;161464.6879
2040;SRB;entrp_pass_lo;159956.2205;141927.0776;185695.7919;159956.2205;141927.0776;185695.7919
2045;SRB;entrp_pass_lo;173897.6102;149755.0388;211079.896;173897.6102;149755.0388;211079.896
2050;SRB;entrp_pass_lo;186969;158024;236933;186969;158024;236933
2055;SRB;entrp_pass_lo;203924;171630;268041;203924;171630;268041
2060;SRB;entrp_pass_lo;220541;186523;300277;220541;186523;300277
2070;SRB;entrp_pass_lo;246761;215505;358364;246761;215505;358364
2080;SRB;entrp_pass_lo;261817;241776;402230;261817;241776;402230
2090;SRB;entrp_pass_lo;268756;265396;435259;268756;265396;435259
2100;SRB;entrp_pass_lo;266991;285754;456572;266991;285754;456572
2110;SRB;entrp_pass_lo;266991;285754;456572;266991;285754;456572
2130;SRB;entrp_pass_lo;266991;285754;456572;266991;285754;456572
2150;SRB;entrp_pass_lo;266991;285754;456572;266991;285754;456572
1965;SSD;entrp_pass_lo;4895.650506;4895.650506;4895.650506;4895.650506;4895.650506;4895.650506
1970;SSD;entrp_pass_lo;5470.645666;5470.645666;5470.645666;5470.645666;5470.645666;5470.645666
1975;SSD;entrp_pass_lo;6175.94862;6175.94862;6175.94862;6175.94862;6175.94862;6175.94862
1980;SSD;entrp_pass_lo;7052.040339;7052.040339;7052.040339;7052.040339;7052.040339;7052.040339
1985;SSD;entrp_pass_lo;8167.360783;8167.360783;8167.360783;8167.360783;8167.360783;8167.360783
1990;SSD;entrp_pass_lo;8643.284798;8643.284798;8643.284798;8643.284798;8643.284798;8643.284798
1995;SSD;entrp_pass_lo;8179.15678;8179.15678;8179.15678;8179.15678;8179.15678;8179.15678
2000;SSD;entrp_pass_lo;10039.49833;10039.49833;10039.49833;10039.49833;10039.49833;10039.49833
2005;SSD;entrp_pass_lo;12149.86181;12149.86181;12149.86181;12149.86181;12149.86181;12149.86181
2010;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2015;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2020;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2025;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2030;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2035;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2040;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2045;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2050;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2055;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2060;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2070;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2080;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2090;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2100;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2110;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2130;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
2150;SSD;entrp_pass_lo;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203;15084.71203
1965;STP;entrp_pass_lo;62.97301638;62.97301638;62.97301638;62.97301638;62.97301638;62.97301638
1970;STP;entrp_pass_lo;88.25065579;88.25065579;88.25065579;88.25065579;88.25065579;88.25065579
1975;STP;entrp_pass_lo;105.6143712;105.6143712;105.6143712;105.6143712;105.6143712;105.6143712
1980;STP;entrp_pass_lo;152.7872783;152.7872783;152.7872783;152.7872783;152.7872783;152.7872783
1985;STP;entrp_pass_lo;138.1129282;138.1129282;138.1129282;138.1129282;138.1129282;138.1129282
1990;STP;entrp_pass_lo;127.7999048;127.7999048;127.7999048;127.7999048;127.7999048;127.7999048
1995;STP;entrp_pass_lo;138.5918136;138.5918136;138.5918136;138.5918136;138.5918136;138.5918136
2000;STP;entrp_pass_lo;151.2183144;151.2183144;151.2183144;151.2183144;151.2183144;151.2183144
2005;STP;entrp_pass_lo;220.3672555;220.3672555;220.3672555;220.3672555;220.3672555;220.3672555
2010;STP;entrp_pass_lo;298.4536148;298.4536148;298.4536148;298.4536148;298.4536148;298.4536148
2015;STP;entrp_pass_lo;399.3567722;399.3567722;399.3567722;399.3567722;399.3567722;399.3567722
2020;STP;entrp_pass_lo;922.8772333;926.591519;915.4486619;922.8772333;926.591519;915.4486619
2025;STP;entrp_pass_lo;1441.397694;1382.826266;1457.540552;1441.397694;1382.826266;1457.540552
2030;STP;entrp_pass_lo;2146.918156;1915.061013;2238.632441;2146.918156;1915.061013;2238.632441
2035;STP;entrp_pass_lo;3014.438617;2495.29576;3199.724331;3014.438617;2495.29576;3199.724331
2040;STP;entrp_pass_lo;3979.959078;3130.530506;4208.816221;3979.959078;3130.530506;4208.816221
2045;STP;entrp_pass_lo;4986.479539;3806.765253;5188.90811;4986.479539;3806.765253;5188.90811
2050;STP;entrp_pass_lo;5994;4522;6100;5994;4522;6100
2055;STP;entrp_pass_lo;6969;5261;6920;6969;5261;6920
2060;STP;entrp_pass_lo;7870;6014;7612;7870;6014;7612
2070;STP;entrp_pass_lo;9421;7620;8749;9421;7620;8749
2080;STP;entrp_pass_lo;10673;9422;9765;10673;9422;9765
2090;STP;entrp_pass_lo;11758;11532;11021;11758;11532;11021
2100;STP;entrp_pass_lo;12646;13959;12555;12646;13959;12555
2110;STP;entrp_pass_lo;12646;13959;12555;12646;13959;12555
2130;STP;entrp_pass_lo;12646;13959;12555;12646;13959;12555
2150;STP;entrp_pass_lo;12646;13959;12555;12646;13959;12555
1965;SUR;entrp_pass_lo;1723.737961;1723.737961;1723.737961;1723.737961;1723.737961;1723.737961
1970;SUR;entrp_pass_lo;2215.717167;2215.717167;2215.717167;2215.717167;2215.717167;2215.717167
1975;SUR;entrp_pass_lo;2411.352812;2411.352812;2411.352812;2411.352812;2411.352812;2411.352812
1980;SUR;entrp_pass_lo;2641.487445;2641.487445;2641.487445;2641.487445;2641.487445;2641.487445
1985;SUR;entrp_pass_lo;2735.70716;2735.70716;2735.70716;2735.70716;2735.70716;2735.70716
1990;SUR;entrp_pass_lo;2746.074827;2746.074827;2746.074827;2746.074827;2746.074827;2746.074827
1995;SUR;entrp_pass_lo;2603.098415;2603.098415;2603.098415;2603.098415;2603.098415;2603.098415
2000;SUR;entrp_pass_lo;2714.748803;2714.748803;2714.748803;2714.748803;2714.748803;2714.748803
2005;SUR;entrp_pass_lo;3708.265463;3708.265463;3708.265463;3708.265463;3708.265463;3708.265463
2010;SUR;entrp_pass_lo;4587.084692;4587.084692;4587.084692;4587.084692;4587.084692;4587.084692
2015;SUR;entrp_pass_lo;5996.868765;5996.868765;5996.868765;5996.868765;5996.868765;5996.868765
2020;SUR;entrp_pass_lo;7047.887513;7075.601799;7065.887513;7047.887513;7075.601799;7065.887513
2025;SUR;entrp_pass_lo;8517.906261;8388.334832;8711.906261;8517.906261;8388.334832;8711.906261
2030;SUR;entrp_pass_lo;10401.92501;9856.067866;10991.92501;10401.92501;9856.067866;10991.92501
2035;SUR;entrp_pass_lo;12650.94376;11454.8009;13854.94376;12650.94376;11454.8009;13854.94376
2040;SUR;entrp_pass_lo;15109.9625;13233.53393;17051.9625;15109.9625;13233.53393;17051.9625
2045;SUR;entrp_pass_lo;17696.98125;15205.26697;20501.98125;17696.98125;15205.26697;20501.98125
2050;SUR;entrp_pass_lo;20250;17311;24038;20250;17311;24038
2055;SUR;entrp_pass_lo;22935;19762;27833;22935;19762;27833
2060;SUR;entrp_pass_lo;25491;22345;31635;25491;22345;31635
2070;SUR;entrp_pass_lo;29768;27726;38754;29768;27726;38754
2080;SUR;entrp_pass_lo;33146;33563;45277;33146;33563;45277
2090;SUR;entrp_pass_lo;35756;39569;51399;35756;39569;51399
2100;SUR;entrp_pass_lo;37476;45548;56917;37476;45548;56917
2110;SUR;entrp_pass_lo;37476;45548;56917;37476;45548;56917
2130;SUR;entrp_pass_lo;37476;45548;56917;37476;45548;56917
2150;SUR;entrp_pass_lo;37476;45548;56917;37476;45548;56917
1965;SVK;entrp_pass_lo;27688.56441;27688.56441;27688.56441;27688.56441;27688.56441;27688.56441
1970;SVK;entrp_pass_lo;34980.79987;34980.79987;34980.79987;34980.79987;34980.79987;34980.79987
1975;SVK;entrp_pass_lo;42680.29433;42680.29433;42680.29433;42680.29433;42680.29433;42680.29433
1980;SVK;entrp_pass_lo;51520.9668;51520.9668;51520.9668;51520.9668;51520.9668;51520.9668
1985;SVK;entrp_pass_lo;57709.18565;57709.18565;57709.18565;57709.18565;57709.18565;57709.18565
1990;SVK;entrp_pass_lo;63078.92545;63078.92545;63078.92545;63078.92545;63078.92545;63078.92545
1995;SVK;entrp_pass_lo;56900.40737;56900.40737;56900.40737;56900.40737;56900.40737;56900.40737
2000;SVK;entrp_pass_lo;68861.1057;68861.1057;68861.1057;68861.1057;68861.1057;68861.1057
2005;SVK;entrp_pass_lo;86652.36266;86652.36266;86652.36266;86652.36266;86652.36266;86652.36266
2010;SVK;entrp_pass_lo;109170.6482;109170.6482;109170.6482;109170.6482;109170.6482;109170.6482
2015;SVK;entrp_pass_lo;133453.8168;133453.8168;133453.8168;133453.8168;133453.8168;133453.8168
2020;SVK;entrp_pass_lo;155368.4144;154648.9859;157503.4144;155368.4144;154648.9859;157503.4144
2025;SVK;entrp_pass_lo;177811.012;175099.1549;184881.012;177811.012;175099.1549;184881.012
2030;SVK;entrp_pass_lo;202442.6096;196452.3239;217291.6096;202442.6096;196452.3239;217291.6096
2035;SVK;entrp_pass_lo;228041.2072;218563.4929;253085.2072;228041.2072;218563.4929;253085.2072
2040;SVK;entrp_pass_lo;252021.8048;240292.662;289502.8048;252021.8048;240292.662;289502.8048
2045;SVK;entrp_pass_lo;272889.4024;260526.831;326043.4024;272889.4024;260526.831;326043.4024
2050;SVK;entrp_pass_lo;291068;279480;363638;291068;279480;363638
2055;SVK;entrp_pass_lo;308543;298468;404576;308543;298468;404576
2060;SVK;entrp_pass_lo;326603;318213;450954;326603;318213;450954
2070;SVK;entrp_pass_lo;364120;359302;561414;364120;359302;561414
2080;SVK;entrp_pass_lo;395337;395525;687530;395337;395525;687530
2090;SVK;entrp_pass_lo;419464;427756;825527;419464;427756;825527
2100;SVK;entrp_pass_lo;441678;461037;985895;441678;461037;985895
2110;SVK;entrp_pass_lo;441678;461037;985895;441678;461037;985895
2130;SVK;entrp_pass_lo;441678;461037;985895;441678;461037;985895
2150;SVK;entrp_pass_lo;441678;461037;985895;441678;461037;985895
1965;SVN;entrp_pass_lo;14927.92751;14927.92751;14927.92751;14927.92751;14927.92751;14927.92751
1970;SVN;entrp_pass_lo;18608.62433;18608.62433;18608.62433;18608.62433;18608.62433;18608.62433
1975;SVN;entrp_pass_lo;22143.90974;22143.90974;22143.90974;22143.90974;22143.90974;22143.90974
1980;SVN;entrp_pass_lo;26413.16305;26413.16305;26413.16305;26413.16305;26413.16305;26413.16305
1985;SVN;entrp_pass_lo;28241.59551;28241.59551;28241.59551;28241.59551;28241.59551;28241.59551
1990;SVN;entrp_pass_lo;31731.81574;31731.81574;31731.81574;31731.81574;31731.81574;31731.81574
1995;SVN;entrp_pass_lo;31322.41596;31322.41596;31322.41596;31322.41596;31322.41596;31322.41596
2000;SVN;entrp_pass_lo;38764.78471;38764.78471;38764.78471;38764.78471;38764.78471;38764.78471
2005;SVN;entrp_pass_lo;46784.66534;46784.66534;46784.66534;46784.66534;46784.66534;46784.66534
2010;SVN;entrp_pass_lo;51513.115;51513.115;51513.115;51513.115;51513.115;51513.115
2015;SVN;entrp_pass_lo;59104.78984;59104.78984;59104.78984;59104.78984;59104.78984;59104.78984
2020;SVN;entrp_pass_lo;65050.96272;64748.24844;65940.67701;65050.96272;64748.24844;65940.67701
2025;SVN;entrp_pass_lo;71459.1356;70322.70703;74644.56417;71459.1356;70322.70703;74644.56417
2030;SVN;entrp_pass_lo;78849.30848;76475.16563;85621.45134;78849.30848;76475.16563;85621.45134
2035;SVN;entrp_pass_lo;86983.48136;83354.62422;98510.3385;86983.48136;83354.62422;98510.3385
2040;SVN;entrp_pass_lo;95130.65424;90763.08281;112554.2257;95130.65424;90763.08281;112554.2257
2045;SVN;entrp_pass_lo;102830.8271;98237.54141;127634.1128;102830.8271;98237.54141;127634.1128
2050;SVN;entrp_pass_lo;110181;105793;144081;110181;105793;144081
2055;SVN;entrp_pass_lo;118096;114186;162992;118096;114186;162992
2060;SVN;entrp_pass_lo;126576;123307;184755;126576;123307;184755
2070;SVN;entrp_pass_lo;144086;142561;236485;144086;142561;236485
2080;SVN;entrp_pass_lo;159804;161164;296963;159804;161164;296963
2090;SVN;entrp_pass_lo;174090;179386;366227;174090;179386;366227
2100;SVN;entrp_pass_lo;187504;197986;446210;187504;197986;446210
2110;SVN;entrp_pass_lo;187504;197986;446210;187504;197986;446210
2130;SVN;entrp_pass_lo;187504;197986;446210;187504;197986;446210
2150;SVN;entrp_pass_lo;187504;197986;446210;187504;197986;446210
1965;SWE;entrp_pass_lo;119932.6481;119932.6481;119932.6481;119932.6481;119932.6481;119932.6481
1970;SWE;entrp_pass_lo;144950.818;144950.818;144950.818;144950.818;144950.818;144950.818
1975;SWE;entrp_pass_lo;164239.4373;164239.4373;164239.4373;164239.4373;164239.4373;164239.4373
1980;SWE;entrp_pass_lo;175578.1674;175578.1674;175578.1674;175578.1674;175578.1674;175578.1674
1985;SWE;entrp_pass_lo;191461.4079;191461.4079;191461.4079;191461.4079;191461.4079;191461.4079
1990;SWE;entrp_pass_lo;216964.4131;216964.4131;216964.4131;216964.4131;216964.4131;216964.4131
1995;SWE;entrp_pass_lo;223947.3867;223947.3867;223947.3867;223947.3867;223947.3867;223947.3867
2000;SWE;entrp_pass_lo;264222.23;264222.23;264222.23;264222.23;264222.23;264222.23
2005;SWE;entrp_pass_lo;303166.4352;303166.4352;303166.4352;303166.4352;303166.4352;303166.4352
2010;SWE;entrp_pass_lo;325928.8915;325928.8915;325928.8915;325928.8915;325928.8915;325928.8915
2015;SWE;entrp_pass_lo;390868.4613;390868.4613;390868.4613;390868.4613;390868.4613;390868.4613
2020;SWE;entrp_pass_lo;436267.6811;434614.2525;442748.9668;436267.6811;434614.2525;442748.9668
2025;SWE;entrp_pass_lo;483665.9009;477776.0438;505241.4724;483665.9009;477776.0438;505241.4724
2030;SWE;entrp_pass_lo;535513.1207;521496.835;582184.9779;535513.1207;521496.835;582184.9779
2035;SWE;entrp_pass_lo;592580.3406;567779.6263;674024.4834;592580.3406;567779.6263;674024.4834
2040;SWE;entrp_pass_lo;654792.5604;620075.4175;780064.9889;654792.5604;620075.4175;780064.9889
2045;SWE;entrp_pass_lo;720446.7802;677965.2088;901457.4945;720446.7802;677965.2088;901457.4945
2050;SWE;entrp_pass_lo;785581;738141;1035498;785581;738141;1035498
2055;SWE;entrp_pass_lo;851502;801683;1184089;851502;801683;1184089
2060;SWE;entrp_pass_lo;920738;870048;1353658;920738;870048;1353658
2070;SWE;entrp_pass_lo;1082126;1032842;1786620;1082126;1032842;1786620
2080;SWE;entrp_pass_lo;1244263;1204813;2328641;1244263;1204813;2328641
2090;SWE;entrp_pass_lo;1396673;1378471;2965844;1396673;1378471;2965844
2100;SWE;entrp_pass_lo;1551142;1564956;3740035;1551142;1564956;3740035
2110;SWE;entrp_pass_lo;1551142;1564956;3740035;1551142;1564956;3740035
2130;SWE;entrp_pass_lo;1551142;1564956;3740035;1551142;1564956;3740035
2150;SWE;entrp_pass_lo;1551142;1564956;3740035;1551142;1564956;3740035
1965;SWZ;entrp_pass_lo;466.8262001;466.8262001;466.8262001;466.8262001;466.8262001;466.8262001
