year;iso;mode;SSP1_noCOVID;SSP2_noCOVID;SSP5_noCOVID;SSP1;SSP2;SSP5
2005;ASM;entrp_pass_lo;0.059118;0.059118;0.059118;0.059118;0.059118;0.059118
2010;ASM;entrp_pass_lo;0.055637;0.055637;0.055637;0.055637;0.055637;0.055637
2015;ASM;entrp_pass_lo;0.055537;0.055537;0.055537;0.055537;0.055537;0.055537
2020;ASM;entrp_pass_lo;0.052371943;0.052371943;0.052371943;0.052371943;0.052371943;0.052371943
2025;ASM;entrp_pass_lo;0.049206886;0.049206886;0.049206886;0.049206886;0.049206886;0.049206886
2030;ASM;entrp_pass_lo;0.046041829;0.046041829;0.046041829;0.046041829;0.046041829;0.046041829
2035;ASM;entrp_pass_lo;0.042876771;0.042876771;0.042876771;0.042876771;0.042876771;0.042876771
2040;ASM;entrp_pass_lo;0.039711714;0.039711714;0.039711714;0.039711714;0.039711714;0.039711714
2045;ASM;entrp_pass_lo;0.036546657;0.036546657;0.036546657;0.036546657;0.036546657;0.036546657
2050;ASM;entrp_pass_lo;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816
2055;ASM;entrp_pass_lo;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816
2060;ASM;entrp_pass_lo;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816
2070;ASM;entrp_pass_lo;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816
2080;ASM;entrp_pass_lo;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816
2090;ASM;entrp_pass_lo;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816
2100;ASM;entrp_pass_lo;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816
2110;ASM;entrp_pass_lo;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816
2130;ASM;entrp_pass_lo;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816
2150;ASM;entrp_pass_lo;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816;0.0333816
1965;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
1970;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
1975;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
1980;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
1985;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
1990;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
1995;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2000;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2005;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2010;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2015;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2020;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2025;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2030;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2035;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2040;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2045;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2050;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2055;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2060;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2070;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2080;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2090;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2100;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2110;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2130;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
2150;ATA;entrp_pass_lo;0.001;0.001;0.001;0.001;0.001;0.001
1965;ATF;entrp_pass_lo;0.000071;0.000071;0.000071;0.000071;0.000071;0.000071
1970;ATF;entrp_pass_lo;0.000083;0.000083;0.000083;0.000083;0.000083;0.000083
1975;ATF;entrp_pass_lo;0.000088;0.000088;0.000088;0.000088;0.000088;0.000088
1980;ATF;entrp_pass_lo;0.000092;0.000092;0.000092;0.000092;0.000092;0.000092
1985;ATF;entrp_pass_lo;0.000101;0.000101;0.000101;0.000101;0.000101;0.000101
1990;ATF;entrp_pass_lo;0.00011;0.00011;0.00011;0.00011;0.00011;0.00011
1995;ATF;entrp_pass_lo;0.000122;0.000122;0.000122;0.000122;0.000122;0.000122
2000;ATF;entrp_pass_lo;0.000133;0.000133;0.000133;0.000133;0.000133;0.000133
2005;ATF;entrp_pass_lo;0.000143;0.000143;0.000143;0.000143;0.000143;0.000143
2010;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2015;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2020;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2025;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2030;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2035;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2040;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2045;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2050;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2055;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2060;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2070;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2080;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2090;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2100;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2110;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2130;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
2150;ATF;entrp_pass_lo;0.00015;0.00015;0.00015;0.00015;0.00015;0.00015
1965;ATG;entrp_pass_lo;0.060781;0.060781;0.060781;0.060781;0.060781;0.060781
1970;ATG;entrp_pass_lo;0.067098;0.067098;0.067098;0.067098;0.067098;0.067098
1975;ATG;entrp_pass_lo;0.071609;0.071609;0.071609;0.071609;0.071609;0.071609
1980;ATG;entrp_pass_lo;0.073442;0.073442;0.073442;0.073442;0.073442;0.073442
1985;ATG;entrp_pass_lo;0.069782;0.069782;0.069782;0.069782;0.069782;0.069782
1990;ATG;entrp_pass_lo;0.066696;0.066696;0.066696;0.066696;0.066696;0.066696
1995;ATG;entrp_pass_lo;0.073619;0.073619;0.073619;0.073619;0.073619;0.073619
2000;ATG;entrp_pass_lo;0.083584;0.083584;0.083584;0.083584;0.083584;0.083584
2005;ATG;entrp_pass_lo;0.089253;0.089253;0.089253;0.089253;0.089253;0.089253
2010;ATG;entrp_pass_lo;0.094661;0.094661;0.094661;0.094661;0.094661;0.094661
2015;ATG;entrp_pass_lo;0.099923;0.099923;0.099923;0.099923;0.099923;0.099923
2020;ATG;entrp_pass_lo;0.0931254;0.0931254;0.0931254;0.0931254;0.0931254;0.0931254
2025;ATG;entrp_pass_lo;0.0863278;0.0863278;0.0863278;0.0863278;0.0863278;0.0863278
2030;ATG;entrp_pass_lo;0.0795302;0.0795302;0.0795302;0.0795302;0.0795302;0.0795302
2035;ATG;entrp_pass_lo;0.0727326;0.0727326;0.0727326;0.0727326;0.0727326;0.0727326
2040;ATG;entrp_pass_lo;0.065935;0.065935;0.065935;0.065935;0.065935;0.065935
2045;ATG;entrp_pass_lo;0.0591374;0.0591374;0.0591374;0.0591374;0.0591374;0.0591374
2050;ATG;entrp_pass_lo;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398
2055;ATG;entrp_pass_lo;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398
2060;ATG;entrp_pass_lo;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398
2070;ATG;entrp_pass_lo;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398
2080;ATG;entrp_pass_lo;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398
2090;ATG;entrp_pass_lo;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398
2100;ATG;entrp_pass_lo;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398
2110;ATG;entrp_pass_lo;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398
2130;ATG;entrp_pass_lo;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398
2150;ATG;entrp_pass_lo;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398;0.0523398
1965;AUS;entrp_pass_lo;11.388;11.388;11.388;11.388;11.388;11.388
1970;AUS;entrp_pass_lo;12.507;12.507;12.507;12.507;12.507;12.507
1975;AUS;entrp_pass_lo;13.893;13.893;13.893;13.893;13.893;13.893
1980;AUS;entrp_pass_lo;14.692;14.692;14.692;14.692;14.692;14.692
1985;AUS;entrp_pass_lo;15.758;15.758;15.758;15.758;15.758;15.758
1990;AUS;entrp_pass_lo;17.0651;17.0651;17.0651;17.0651;17.0651;17.0651
1995;AUS;entrp_pass_lo;18.072;18.072;18.072;18.072;18.072;18.072
2000;AUS;entrp_pass_lo;19.153;19.153;19.153;19.153;19.153;19.153
2005;AUS;entrp_pass_lo;20.3948;20.3948;20.3948;20.3948;20.3948;20.3948
2010;AUS;entrp_pass_lo;22.03175;22.03175;22.03175;22.03175;22.03175;22.03175
2015;AUS;entrp_pass_lo;23.850784;23.850784;23.850784;23.850784;23.850784;23.850784
2020;AUS;entrp_pass_lo;25.77490868;25.73951365;26.34857946;25.77490868;25.73951365;26.34857946
2025;AUS;entrp_pass_lo;27.69563415;27.61402767;29.14972622;27.69563415;27.61402767;29.14972622
2030;AUS;entrp_pass_lo;29.54312109;29.39685793;32.0095133;29.54312109;29.39685793;32.0095133
2035;AUS;entrp_pass_lo;31.3411194;31.10274642;34.88597388;31.3411194;31.10274642;34.88597388
2040;AUS;entrp_pass_lo;33.12525651;32.77508982;37.8599942;33.12525651;32.77508982;37.8599942
2045;AUS;entrp_pass_lo;34.88589088;34.42481606;40.97596424;34.88589088;34.42481606;40.97596424
2050;AUS;entrp_pass_lo;36.59243629;36.03292143;44.22179774;36.59243629;36.03292143;44.22179774
2055;AUS;entrp_pass_lo;38.16591903;37.52893561;47.43509293;38.16591903;37.52893561;47.43509293
2060;AUS;entrp_pass_lo;39.6367918;38.92874189;50.65734381;39.6367918;38.92874189;50.65734381
2070;AUS;entrp_pass_lo;41.82991082;41.12421227;56.42656564;41.82991082;41.12421227;56.42656564
2080;AUS;entrp_pass_lo;42.94003806;42.53128968;61.20092619;42.94003806;42.53128968;61.20092619
2090;AUS;entrp_pass_lo;42.69938032;43.05491623;64.49186987;42.69938032;43.05491623;64.49186987
2100;AUS;entrp_pass_lo;41.44128082;42.57732546;66.44890155;41.44128082;42.57732546;66.44890155
2110;AUS;entrp_pass_lo;41.44128082;42.57732546;66.44890155;41.44128082;42.57732546;66.44890155
2130;AUS;entrp_pass_lo;41.44128082;42.57732546;66.44890155;41.44128082;42.57732546;66.44890155
2150;AUS;entrp_pass_lo;41.44128082;42.57732546;66.44890155;41.44128082;42.57732546;66.44890155
1965;AUT;entrp_pass_lo;7.270889;7.270889;7.270889;7.270889;7.270889;7.270889
1970;AUT;entrp_pass_lo;7.467086;7.467086;7.467086;7.467086;7.467086;7.467086
1975;AUT;entrp_pass_lo;7.578903;7.578903;7.578903;7.578903;7.578903;7.578903
1980;AUT;entrp_pass_lo;7.549433;7.549433;7.549433;7.549433;7.549433;7.549433
1985;AUT;entrp_pass_lo;7.564985;7.564985;7.564985;7.564985;7.564985;7.564985
1990;AUT;entrp_pass_lo;7.67785;7.67785;7.67785;7.67785;7.67785;7.67785
1995;AUT;entrp_pass_lo;7.948278;7.948278;7.948278;7.948278;7.948278;7.948278
2000;AUT;entrp_pass_lo;8.011566;8.011566;8.011566;8.011566;8.011566;8.011566
2005;AUT;entrp_pass_lo;8.227829;8.227829;8.227829;8.227829;8.227829;8.227829
2010;AUT;entrp_pass_lo;8.363404;8.363404;8.363404;8.363404;8.363404;8.363404
2015;AUT;entrp_pass_lo;8.642699;8.642699;8.642699;8.642699;8.642699;8.642699
2020;AUT;entrp_pass_lo;8.798245461;8.770748728;8.893434116;8.798245461;8.770748728;8.893434116
2025;AUT;entrp_pass_lo;8.955284342;8.893102317;9.196262028;8.955284342;8.893102317;9.196262028
2030;AUT;entrp_pass_lo;9.09986409;8.995734738;9.513816218;9.09986409;8.995734738;9.513816218
2035;AUT;entrp_pass_lo;9.227709869;9.073845222;9.825864397;9.227709869;9.073845222;9.825864397
2040;AUT;entrp_pass_lo;9.343822483;9.134420845;10.14427019;9.343822483;9.134420845;10.14427019
2045;AUT;entrp_pass_lo;9.451258739;9.183673722;10.48174168;9.451258739;9.183673722;10.48174168
2050;AUT;entrp_pass_lo;9.542474458;9.21379027;10.83620502;9.542474458;9.21379027;10.83620502
2055;AUT;entrp_pass_lo;9.61586731;9.228249976;11.19236911;9.61586731;9.228249976;11.19236911
2060;AUT;entrp_pass_lo;9.656417002;9.213518997;11.53517348;9.656417002;9.213518997;11.53517348
2070;AUT;entrp_pass_lo;9.558116219;9.076796389;12.03394389;9.558116219;9.076796389;12.03394389
2080;AUT;entrp_pass_lo;9.277742148;8.858035537;12.34316449;9.277742148;8.858035537;12.34316449
2090;AUT;entrp_pass_lo;8.805445089;8.554632626;12.43908984;8.805445089;8.554632626;12.43908984
2100;AUT;entrp_pass_lo;8.209977597;8.148361362;12.35420644;8.209977597;8.148361362;12.35420644
2110;AUT;entrp_pass_lo;8.209977597;8.148361362;12.35420644;8.209977597;8.148361362;12.35420644
2130;AUT;entrp_pass_lo;8.209977597;8.148361362;12.35420644;8.209977597;8.148361362;12.35420644
2150;AUT;entrp_pass_lo;8.209977597;8.148361362;12.35420644;8.209977597;8.148361362;12.35420644
1965;AZE;entrp_pass_lo;4.59261;4.59261;4.59261;4.59261;4.59261;4.59261
1970;AZE;entrp_pass_lo;5.180025;5.180025;5.180025;5.180025;5.180025;5.180025
1975;AZE;entrp_pass_lo;5.674137;5.674137;5.674137;5.674137;5.674137;5.674137
1980;AZE;entrp_pass_lo;6.150738;6.150738;6.150738;6.150738;6.150738;6.150738
1985;AZE;entrp_pass_lo;6.666455;6.666455;6.666455;6.666455;6.666455;6.666455
1990;AZE;entrp_pass_lo;7.159;7.159;7.159;7.159;7.159;7.159
1995;AZE;entrp_pass_lo;7.685;7.685;7.685;7.685;7.685;7.685
2000;AZE;entrp_pass_lo;8.0486;8.0486;8.0486;8.0486;8.0486;8.0486
2005;AZE;entrp_pass_lo;8.39185;8.39185;8.39185;8.39185;8.39185;8.39185
2010;AZE;entrp_pass_lo;9.054332;9.054332;9.054332;9.054332;9.054332;9.054332
2015;AZE;entrp_pass_lo;9.649341;9.649341;9.649341;9.649341;9.649341;9.649341
2020;AZE;entrp_pass_lo;10.01014722;10.08456514;10.03075344;10.01014722;10.08456514;10.03075344
2025;AZE;entrp_pass_lo;10.22885006;10.38382169;10.28112878;10.22885006;10.38382169;10.28112878
2030;AZE;entrp_pass_lo;10.35923222;10.59583712;10.44562339;10.35923222;10.59583712;10.44562339
2035;AZE;entrp_pass_lo;10.45107761;10.77194421;10.57295593;10.45107761;10.77194421;10.57295593
2040;AZE;entrp_pass_lo;10.49071011;10.91411446;10.64800444;10.49071011;10.91411446;10.64800444
2045;AZE;entrp_pass_lo;10.45149128;10.99014166;10.64161144;10.45149128;10.99014166;10.64161144
2050;AZE;entrp_pass_lo;10.32792224;10.9929618;10.54764941;10.32792224;10.9929618;10.54764941
2055;AZE;entrp_pass_lo;10.14288428;10.93036788;10.38898263;10.14288428;10.93036788;10.38898263
2060;AZE;entrp_pass_lo;9.924618185;10.8403066;10.19563312;9.924618185;10.8403066;10.19563312
2070;AZE;entrp_pass_lo;9.381476514;10.56957467;9.684314585;9.381476514;10.56957467;9.684314585
2080;AZE;entrp_pass_lo;8.656762329;10.15273625;8.965565312;8.656762329;10.15273625;8.965565312
2090;AZE;entrp_pass_lo;7.836651368;9.713008086;8.133519695;7.836651368;9.713008086;8.133519695
2100;AZE;entrp_pass_lo;7.059972927;9.292462818;7.33227981;7.059972927;9.292462818;7.33227981
2110;AZE;entrp_pass_lo;7.059972927;9.292462818;7.33227981;7.059972927;9.292462818;7.33227981
2130;AZE;entrp_pass_lo;7.059972927;9.292462818;7.33227981;7.059972927;9.292462818;7.33227981
2150;AZE;entrp_pass_lo;7.059972927;9.292462818;7.33227981;7.059972927;9.292462818;7.33227981
1965;BDI;entrp_pass_lo;3.077876;3.077876;3.077876;3.077876;3.077876;3.077876
1970;BDI;entrp_pass_lo;3.455606;3.455606;3.455606;3.455606;3.455606;3.455606
1975;BDI;entrp_pass_lo;3.671494;3.671494;3.671494;3.671494;3.671494;3.671494
1980;BDI;entrp_pass_lo;4.116817;4.116817;4.116817;4.116817;4.116817;4.116817
1985;BDI;entrp_pass_lo;4.702066;4.702066;4.702066;4.702066;4.702066;4.702066
1990;BDI;entrp_pass_lo;5.415415;5.415415;5.415415;5.415415;5.415415;5.415415
1995;BDI;entrp_pass_lo;5.962058;5.962058;5.962058;5.962058;5.962058;5.962058
2000;BDI;entrp_pass_lo;6.400706;6.400706;6.400706;6.400706;6.400706;6.400706
2005;BDI;entrp_pass_lo;7.423289;7.423289;7.423289;7.423289;7.423289;7.423289
2010;BDI;entrp_pass_lo;8.76693;8.76693;8.76693;8.76693;8.76693;8.76693
2015;BDI;entrp_pass_lo;10.19927;10.19927;10.19927;10.19927;10.19927;10.19927
2020;BDI;entrp_pass_lo;11.26199284;11.36970583;11.38725032;11.26199284;11.36970583;11.38725032
2025;BDI;entrp_pass_lo;12.22511633;12.43532546;12.53456904;12.22511633;12.43532546;12.53456904
2030;BDI;entrp_pass_lo;13.04116215;13.40425839;13.53644471;13.04116215;13.40425839;13.53644471
2035;BDI;entrp_pass_lo;13.78370858;14.32445871;14.46463635;13.78370858;14.32445871;14.46463635
2040;BDI;entrp_pass_lo;14.47240893;15.21556943;15.34669383;14.47240893;15.21556943;15.34669383
2045;BDI;entrp_pass_lo;15.07614306;16.05361495;16.14420967;15.07614306;16.05361495;16.14420967
2050;BDI;entrp_pass_lo;15.57201718;16.81018401;16.82238229;15.57201718;16.81018401;16.82238229
2055;BDI;entrp_pass_lo;16.03484287;17.53127721;17.43928081;16.03484287;17.53127721;17.43928081
2060;BDI;entrp_pass_lo;16.37202832;18.12584723;17.91039526;16.37202832;18.12584723;17.91039526
2070;BDI;entrp_pass_lo;16.66488426;18.93783139;18.38599633;16.66488426;18.93783139;18.38599633
2080;BDI;entrp_pass_lo;16.49253476;19.32381387;18.28167881;16.49253476;19.32381387;18.28167881
2090;BDI;entrp_pass_lo;15.93516993;19.28908243;17.68959688;15.93516993;19.28908243;17.68959688
2100;BDI;entrp_pass_lo;15.08824256;18.91791286;16.73836008;15.08824256;18.91791286;16.73836008
2110;BDI;entrp_pass_lo;15.08824256;18.91791286;16.73836008;15.08824256;18.91791286;16.73836008
2130;BDI;entrp_pass_lo;15.08824256;18.91791286;16.73836008;15.08824256;18.91791286;16.73836008
2150;BDI;entrp_pass_lo;15.08824256;18.91791286;16.73836008;15.08824256;18.91791286;16.73836008
1965;BEL;entrp_pass_lo;9.463667;9.463667;9.463667;9.463667;9.463667;9.463667
1970;BEL;entrp_pass_lo;9.655549;9.655549;9.655549;9.655549;9.655549;9.655549
1975;BEL;entrp_pass_lo;9.8007;9.8007;9.8007;9.8007;9.8007;9.8007
1980;BEL;entrp_pass_lo;9.859242;9.859242;9.859242;9.859242;9.859242;9.859242
1985;BEL;entrp_pass_lo;9.858308;9.858308;9.858308;9.858308;9.858308;9.858308
1990;BEL;entrp_pass_lo;9.967379;9.967379;9.967379;9.967379;9.967379;9.967379
1995;BEL;entrp_pass_lo;10.136811;10.136811;10.136811;10.136811;10.136811;10.136811
2000;BEL;entrp_pass_lo;10.25125;10.25125;10.25125;10.25125;10.25125;10.25125
2005;BEL;entrp_pass_lo;10.478617;10.478617;10.478617;10.478617;10.478617;10.478617
2010;BEL;entrp_pass_lo;10.895586;10.895586;10.895586;10.895586;10.895586;10.895586
2015;BEL;entrp_pass_lo;11.274196;11.274196;11.274196;11.274196;11.274196;11.274196
2020;BEL;entrp_pass_lo;11.53894746;11.50118522;11.67494295;11.53894746;11.50118522;11.67494295
2025;BEL;entrp_pass_lo;11.80787519;11.72204585;12.15116551;11.80787519;11.72204585;12.15116551
2030;BEL;entrp_pass_lo;12.0740483;11.9291974;12.6656887;12.0740483;11.9291974;12.6656887
2035;BEL;entrp_pass_lo;12.33274739;12.12073637;13.18811775;12.33274739;12.12073637;13.18811775
2040;BEL;entrp_pass_lo;12.58747421;12.29942859;13.73058725;12.58747421;12.29942859;13.73058725
2045;BEL;entrp_pass_lo;12.82912355;12.45821224;14.29881964;12.82912355;12.45821224;14.29881964
2050;BEL;entrp_pass_lo;13.04950742;12.59558585;14.896388;13.04950742;12.59558585;14.896388
2055;BEL;entrp_pass_lo;13.2806177;12.74926553;15.53979986;13.2806177;12.74926553;15.53979986
2060;BEL;entrp_pass_lo;13.49027154;12.88529499;16.20004455;13.49027154;12.88529499;16.20004455
2070;BEL;entrp_pass_lo;13.77255635;13.06850192;17.41515359;13.77255635;13.06850192;17.41515359
2080;BEL;entrp_pass_lo;13.83350134;13.1563754;18.44006682;13.83350134;13.1563754;18.44006682
2090;BEL;entrp_pass_lo;13.66458976;13.12263358;19.26590903;13.66458976;13.12263358;19.26590903
2100;BEL;entrp_pass_lo;13.25075302;12.92448952;19.83074737;13.25075302;12.92448952;19.83074737
2110;BEL;entrp_pass_lo;13.25075302;12.92448952;19.83074737;13.25075302;12.92448952;19.83074737
2130;BEL;entrp_pass_lo;13.25075302;12.92448952;19.83074737;13.25075302;12.92448952;19.83074737
2150;BEL;entrp_pass_lo;13.25075302;12.92448952;19.83074737;13.25075302;12.92448952;19.83074737
1965;BEN;entrp_pass_lo;2.632356;2.632356;2.632356;2.632356;2.632356;2.632356
1970;BEN;entrp_pass_lo;2.91234;2.91234;2.91234;2.91234;2.91234;2.91234
1975;BEN;entrp_pass_lo;3.265165;3.265165;3.265165;3.265165;3.265165;3.265165
1980;BEN;entrp_pass_lo;3.717165;3.717165;3.717165;3.717165;3.717165;3.717165
1985;BEN;entrp_pass_lo;4.278501;4.278501;4.278501;4.278501;4.278501;4.278501
1990;BEN;entrp_pass_lo;4.978496;4.978496;4.978496;4.978496;4.978496;4.978496
1995;BEN;entrp_pass_lo;5.905558;5.905558;5.905558;5.905558;5.905558;5.905558
2000;BEN;entrp_pass_lo;6.865951;6.865951;6.865951;6.865951;6.865951;6.865951
2005;BEN;entrp_pass_lo;7.982225;7.982225;7.982225;7.982225;7.982225;7.982225
2010;BEN;entrp_pass_lo;9.199259;9.199259;9.199259;9.199259;9.199259;9.199259
2015;BEN;entrp_pass_lo;10.575952;10.575952;10.575952;10.575952;10.575952;10.575952
2020;BEN;entrp_pass_lo;11.70895409;11.8835858;11.73171229;11.70895409;11.8835858;11.73171229
2025;BEN;entrp_pass_lo;12.80959291;13.2078399;12.86599456;12.80959291;13.2078399;12.86599456
2030;BEN;entrp_pass_lo;13.8322904;14.50007333;13.92275517;13.8322904;14.50007333;13.92275517
2035;BEN;entrp_pass_lo;14.81304668;15.75565476;14.93733854;14.81304668;15.75565476;14.93733854
2040;BEN;entrp_pass_lo;15.71734399;16.97344736;15.87629324;15.71734399;16.97344736;15.87629324
2045;BEN;entrp_pass_lo;16.51158678;18.13750758;16.70549538;16.51158678;18.13750758;16.70549538
2050;BEN;entrp_pass_lo;17.1848486;19.21373901;17.41250517;17.1848486;19.21373901;17.41250517
2055;BEN;entrp_pass_lo;17.81694845;20.23260458;18.07433303;17.81694845;20.23260458;18.07433303
2060;BEN;entrp_pass_lo;18.33729252;21.14990782;18.62117452;18.33729252;21.14990782;18.62117452
2070;BEN;entrp_pass_lo;19.04282902;22.67008021;19.36586194;19.04282902;22.67008021;19.36586194
2080;BEN;entrp_pass_lo;19.26864195;23.73612006;19.61188876;19.26864195;23.73612006;19.61188876
2090;BEN;entrp_pass_lo;19.02793877;24.27246509;19.37329265;19.02793877;24.27246509;19.37329265
2100;BEN;entrp_pass_lo;18.37641111;24.38528257;18.70985079;18.37641111;24.38528257;18.70985079
2110;BEN;entrp_pass_lo;18.37641111;24.38528257;18.70985079;18.37641111;24.38528257;18.70985079
